Month,MunicipalityNo,OnshoreWindPower,OffshoreWindPower,SolarPower,CentralPower,DecentralPower
2021-12-01T00:00:00,563,447.596,0,5.278,,
2021-12-01T00:00:00,561,17923.19026,136040.6295,94.601,176603.5253,15678.00175
2021-12-01T00:00:00,550,25568.82146,0,61.401,0,2015.428544
2021-12-01T00:00:00,540,2774.197605,0,322.914,0,4305.53236
2021-12-01T00:00:00,530,14163.54165,0,40.62,0,1970.264736
2021-12-01T00:00:00,510,5995.633749,0,104.076,0,1421.463819
2021-12-01T00:00:00,492,3781.184178,0,10.217,0,376.325022
2021-12-01T00:00:00,482,10662.6051,0,16.188,0,0
2021-12-01T00:00:00,480,3930.44484,0,34.577,0,312.944326
2021-12-01T00:00:00,479,5968.736499,0,79.701,0,5561.215436
2021-12-01T00:00:00,461,1414.869845,0,160.234,99162.71932,27567.92164
2021-12-01T00:00:00,450,5106.687159,0,23.289,0,3190.585
2021-12-01T00:00:00,440,6260.00811,0,24.438,0,0
2021-12-01T00:00:00,430,2327.383976,0,62.224,0,1532.226225
2021-12-01T00:00:00,420,4542.279944,0,77.976,0,3914.62643
2021-12-01T00:00:00,411,,,0,,
2021-12-01T00:00:00,410,2028.81511,0,54.445,0,890.151075
2021-12-01T00:00:00,400,7716.925816,0,175.385,4099.543,1125.707
2021-12-01T00:00:00,390,2678.197844,0,50.626,5845.8335,1229.302443
2021-12-01T00:00:00,376,9914.698419,51110.04325,147.825,0,10865.51647
2021-12-01T00:00:00,370,13074.78003,0,391.197,0,5245.370195
2021-12-01T00:00:00,360,71191.46085,75498.3051,309.311,0,0
2021-12-01T00:00:00,350,882.898922,0,33.715,0,661.404827
2021-12-01T00:00:00,340,1181.784071,0,23.103,0,1523.54023
2021-12-01T00:00:00,336,1812.298603,0,33.699,0,198.992924
2021-12-01T00:00:00,330,5554.518051,5683.9628,192.352,0,7988.556709
2021-12-01T00:00:00,329,1102.476792,0,32.444,0,1427.669292
2021-12-01T00:00:00,326,16328.01159,0,333.074,8809.132164,1445.918126
2021-12-01T00:00:00,320,5493.39927,0,76.222,0,2557.927376
2021-12-01T00:00:00,316,8953.266098,0,132.512,0,667.427548
2021-12-01T00:00:00,306,605.238185,0,45.347,0,610.92888
2021-12-01T00:00:00,270,121.608724,0,59.475,0,3616.18012
2021-12-01T00:00:00,269,33.913085,0,25.157,0,849.1793
2021-12-01T00:00:00,265,416.435538,0,77.874,0,19130.42512
2021-12-01T00:00:00,260,540.432836,0,41.471,0,0.50251
2021-12-01T00:00:00,259,398.543161,0,48.986,0,10218.208
2021-12-01T00:00:00,253,105.106939,0,47.666,0,46.89744
2021-12-01T00:00:00,250,204.28322,0,43.671,3918.5605,1645.040928
2021-12-01T00:00:00,240,5.72417,0,22.112,0,985.86848
2021-12-01T00:00:00,230,,,23.495,0,238.19104
2021-12-01T00:00:00,223,,,10.662,0,7978.686325
2021-12-01T00:00:00,219,411.325609,0,53.046,0,2794.49915
2021-12-01T00:00:00,217,0.95472,0,24.601,0,10262.62048
2021-12-01T00:00:00,210,,,23.805,0,132.5678
2021-12-01T00:00:00,201,161.464185,0,28.012,0,188.72676
2021-12-01T00:00:00,190,,,14.813,0,49.30431
2021-12-01T00:00:00,187,,,3.99,0,0
2021-12-01T00:00:00,185,,,17.047,0,0
2021-12-01T00:00:00,183,0,0,12.772,0,0
2021-12-01T00:00:00,175,,,10.759,0,0
2021-12-01T00:00:00,173,,,18.363,0,1976.90056
2021-12-01T00:00:00,169,109.037824,0,46.37,0,57.58802
2021-12-01T00:00:00,167,269.741346,3327.9362,28.172,319409.6678,100.90932
2021-12-01T00:00:00,165,,,6.562,0,10.15681
2021-12-01T00:00:00,163,,,16.975,0,0
2021-12-01T00:00:00,161,,,8.154,0,17564.75549
2021-12-01T00:00:00,159,,,17.499,0,10.01032
2021-12-01T00:00:00,157,,,13.062,0,0
2021-12-01T00:00:00,155,,,6.745,0,0
2021-12-01T00:00:00,153,,,14.454,0,0.0097
2021-12-01T00:00:00,151,,,24.917,0,193.35278
2021-12-01T00:00:00,147,,,9.295,0,0
2021-12-01T00:00:00,101,2082.43542,7915.5542,90.859,41565.72934,124007.9122
2021-11-01T00:00:00,999,5648.80952,414170.8249,,0,9091.8662
2021-11-01T00:00:00,860,23473.08531,0,262.783,0,8411.85427
2021-11-01T00:00:00,851,24428.10642,0,368.339,186105.9422,17275.15974
2021-11-01T00:00:00,849,43802.55164,0,180.888,0,2007.947668
2021-11-01T00:00:00,846,9441.195742,0,204.858,0,2521.9896
2021-11-01T00:00:00,840,7735.031434,0,158.286,0,2954.033753
2021-11-01T00:00:00,825,0,0,101.895,0,0.40328
2021-11-01T00:00:00,820,27604.09588,0,186.694,0,2425.45317
2021-11-01T00:00:00,813,8035.928181,1349.61,127.213,0,7566.34651
2021-11-01T00:00:00,810,17413.03138,0,137.937,0,5091.903005
2021-11-01T00:00:00,791,9381.230652,0,342.006,0,25444.40868
2021-11-01T00:00:00,787,40185.64694,0,1164.375,0,3124.099254
2021-11-01T00:00:00,779,21357.57864,0,741.481,0,6640.649318
2021-11-01T00:00:00,773,15894.11211,0,518.048,0,1873.08968
2021-11-01T00:00:00,766,3551.528944,0,162.134,0,1404.577912
2021-11-01T00:00:00,760,66519.42593,0,917.64,0,8058.09129
2021-11-01T00:00:00,756,7194.960375,0,125.419,0,2247.839776
2021-11-01T00:00:00,751,1521.849131,0,467.283,171328.5089,25533.13068
2021-11-01T00:00:00,746,2419.766271,0,141.094,0,1831.96257
2021-11-01T00:00:00,741,2342.066794,0,22.393,0,0
2021-11-01T00:00:00,740,2443.490547,0,529.408,0,29238.52212
2021-11-01T00:00:00,730,39843.72647,0,824.551,13639.88486,1247.71542
2021-11-01T00:00:00,727,2526.070424,1194.4923,50.661,0,121.831441
2021-11-01T00:00:00,710,4349.176036,0,120.464,0,1320.440429
2021-11-01T00:00:00,707,6856.456437,150992.9551,454.456,0,28.709873
2021-11-01T00:00:00,706,3239.543881,0,133.023,0,450.073049
2021-11-01T00:00:00,671,12364.16783,0,74.69,0,0
2021-11-01T00:00:00,665,33930.60778,15952.63179,1102.662,0,4994.6501
2021-11-01T00:00:00,661,32553.51724,0,2392.501,0,20860.70675
2021-11-01T00:00:00,657,16363.41024,0,327.124,26970.5932,2188.812817
2021-11-01T00:00:00,630,6223.931824,0,2313.104,0,2115.686588
2021-11-01T00:00:00,621,3791.154047,0,237.528,0,5138.917584
2021-11-01T00:00:00,615,535.806292,0,246.821,0,1148.360821
2021-11-01T00:00:00,607,279.376871,0,86.289,31288.73188,13722.39676
2021-11-01T00:00:00,580,8516.905355,0,538.148,0,559.498358
2021-11-01T00:00:00,575,6610.639291,0,149.739,0,1159.618294
2021-11-01T00:00:00,573,16044.91791,0,238.811,0,3466.770077
2021-11-01T00:00:00,563,449.63,0,13.301,0,0
2021-11-01T00:00:00,561,16566.767,127647.7853,232.134,133298.2134,14293.51561
2021-11-01T00:00:00,550,20893.31129,0,149.467,0,1292.407425
2021-11-01T00:00:00,540,2446.075763,0,695.572,0,4294.056533
2021-11-01T00:00:00,530,11724.51963,0,96.111,0,1903.57622
2021-11-01T00:00:00,510,4611.458298,0,207.108,0,1018.756587
2021-11-01T00:00:00,492,2830.864066,0,23.927,0,314.568344
2021-11-01T00:00:00,482,9203.45888,0,38.07,0,0
2021-11-01T00:00:00,480,3290.152925,0,76.196,0,206.854964
2021-11-01T00:00:00,479,5295.997141,0,189.18,0,4255.71492
2021-11-01T00:00:00,461,1214.938689,0,269.848,15788.37956,29495.0796
2021-11-01T00:00:00,450,3923.733625,0,63.486,0,2359.4339
2021-11-01T00:00:00,440,5479.859958,0,62.091,0,0
2021-11-01T00:00:00,430,2040.506863,0,159.393,0,614.115207
2021-11-01T00:00:00,420,4021.54032,0,187.831,0,3293.943055
2021-11-01T00:00:00,411,,,0,,
2021-11-01T00:00:00,410,1832.30384,0,131.811,0,525.279952
2021-11-01T00:00:00,400,5070.704524,0,282.082,4757.832,989.908
2021-11-01T00:00:00,390,2669.622083,0,137.28,4057.6962,1395.038036
2021-11-01T00:00:00,376,9051.404425,39536.16795,619.38,0,8977.839828
2021-11-01T00:00:00,370,11116.21022,0,974.205,0,7168.274404
2021-11-01T00:00:00,360,52419.1139,67791.7708,765.719,0,0
2021-11-01T00:00:00,350,848.192951,0,81.642,0,164.18041
2021-11-01T00:00:00,340,1209.624264,0,58.228,0,688.732936
2021-11-01T00:00:00,336,1608.687754,0,66.385,0,20.008775
2021-11-01T00:00:00,330,5429.026937,4472.7062,525.516,0,7622.13704
2021-11-01T00:00:00,329,1093.720507,0,74.852,0,592.198786
2021-11-01T00:00:00,326,14314.4454,0,797.276,4546.297552,1455.918087
2021-11-01T00:00:00,320,4752.998172,0,175.598,0,2273.209643
2021-11-01T00:00:00,316,9401.882168,0,264.304,0,395.229456
2021-11-01T00:00:00,306,634.715505,0,96.623,0,498.00375
2021-11-01T00:00:00,270,126.484203,0,104.456,0,2761.598
2021-11-01T00:00:00,269,29.098164,0,52.752,0,1547.70897
2021-11-01T00:00:00,265,490.960025,0,189.202,0,20510.27325
2021-11-01T00:00:00,260,617.608138,0,74.306,0,0.42831
2021-11-01T00:00:00,259,396.473483,0,118.795,0,11018.39969
2021-11-01T00:00:00,253,104.073849,0,110.461,0,49.15982
2021-11-01T00:00:00,250,206.816244,0,83.035,2082.3908,748.327551
2021-11-01T00:00:00,240,6.90933,0,63.263,0,610.468649
2021-11-01T00:00:00,230,,,64.78,0,147.47698
2021-11-01T00:00:00,223,,,22.725,0,7210.597829
2021-11-01T00:00:00,219,488.233781,0,114.449,0,2617.108993
2021-11-01T00:00:00,217,2.18084,0,58.881,0,7127.57988
2021-11-01T00:00:00,210,,,54.542,0,145.15461
2021-11-01T00:00:00,201,178.504678,0,65.59,0,159.96708
2021-11-01T00:00:00,190,,,39.027,0,67.69213
2021-11-01T00:00:00,187,,,13.978,0,0
2021-11-01T00:00:00,185,,,42.422,0,0
2021-11-01T00:00:00,183,0,0,31.511,0,0
2021-11-01T00:00:00,175,,,26.771,,
2021-11-01T00:00:00,173,,,51.09,0,1758.22124
2021-11-01T00:00:00,169,90.113908,0,114.137,0,43.81299
2021-11-01T00:00:00,167,290.912664,3175.0144,73.958,297522.6316,48.99459
2021-11-01T00:00:00,165,,,18.451,0,1.86957
2021-11-01T00:00:00,163,,,45.559,0,0
2021-11-01T00:00:00,161,,,19.674,0,11704.38329
2021-11-01T00:00:00,159,,,47.729,0,0.12457
2021-11-01T00:00:00,157,,,36.817,0,0
2021-11-01T00:00:00,155,,,15.239,0,0
2021-11-01T00:00:00,153,,,36.943,0,0.00927
2021-11-01T00:00:00,151,,,73.179,0,174.64781
2021-11-01T00:00:00,147,,,21.461,0,0
2021-11-01T00:00:00,101,1566.98322,7513.3994,229.855,25838.21772,119464.4074
2021-10-01T00:00:00,999,10212.86323,443299.2167,,0,5308.1181
2021-10-01T00:00:00,860,23270.53189,0,747.906,0,6407.31796
2021-10-01T00:00:00,851,25003.4105,0,914.982,59877.46276,11684.84522
2021-10-01T00:00:00,849,49641.74295,0,453.965,0,942.945086
2021-10-01T00:00:00,846,8187.185091,0,515.14,0,383.6561
2021-10-01T00:00:00,840,7731.275955,0,392.869,0,996.94363
2021-10-01T00:00:00,825,0,0,289.01,0,1.35384
2021-10-01T00:00:00,820,30699.41525,0,406.437,0,2245.06743
2021-10-01T00:00:00,813,7670.270813,1460.8,369.17,0,3338.61816
2021-10-01T00:00:00,810,17087.98241,0,360.535,0,2833.953271
2021-10-01T00:00:00,791,10374.4766,0,873.447,0,14878.93751
2021-10-01T00:00:00,787,45896.67844,0,2805.866,0,3444.33638
2021-10-01T00:00:00,779,22589.59274,0,1967.479,0,6569.182294
2021-10-01T00:00:00,773,17912.81733,0,1326.991,0,698.14248
2021-10-01T00:00:00,766,3974.298063,0,470.505,0,617.283408
2021-10-01T00:00:00,760,89280.23083,0,2313.099,0,8866.17216
2021-10-01T00:00:00,756,8065.179619,0,354.34,0,1604.125712
2021-10-01T00:00:00,751,1654.195677,0,1450.024,170286.8151,26780.84915
2021-10-01T00:00:00,746,2391.585066,0,401.849,0,1830.74537
2021-10-01T00:00:00,741,2501.843532,0,70.178,,
2021-10-01T00:00:00,740,2795.805761,0,1409.75,0,10825.81758
2021-10-01T00:00:00,730,31231.33065,0,2364.52,8303.91119,347.98209
2021-10-01T00:00:00,727,2589.915074,1353.925,142.41,0,93.472327
2021-10-01T00:00:00,710,4870.386869,0,345.458,0,776.185929
2021-10-01T00:00:00,707,7397.835758,163611.4301,1389.204,0,25.017307
2021-10-01T00:00:00,706,3766.767328,0,411.347,0,453.804645
2021-10-01T00:00:00,671,14076.51645,0,196.202,0,0
2021-10-01T00:00:00,665,33825.90582,15971.57446,2885.934,0,5485.26892
2021-10-01T00:00:00,661,34065.18993,0,6159.521,0,16445.358
2021-10-01T00:00:00,657,18607.35668,0,809.784,20173.39665,847.000225
2021-10-01T00:00:00,630,6444.198167,0,8890.499,0,1429.32112
2021-10-01T00:00:00,621,4402.712082,0,692.532,0,1839.491243
2021-10-01T00:00:00,615,611.955247,0,692.522,0,4151.943195
2021-10-01T00:00:00,607,324.759644,0,248.276,26668.58316,11738.27343
2021-10-01T00:00:00,580,9817.193262,0,1741.29,0,597.684075
2021-10-01T00:00:00,575,7806.427906,0,421.332,0,1045.526704
2021-10-01T00:00:00,573,19855.54577,0,635.659,0,1921.169839
2021-10-01T00:00:00,563,538.0926,0,36.96,,
2021-10-01T00:00:00,561,21744.95622,136545.0524,642.335,106721.806,12618.6984
2021-10-01T00:00:00,550,25385.63777,0,475.948,0,739.616896
2021-10-01T00:00:00,540,2809.596261,0,1880.823,0,4078.093394
2021-10-01T00:00:00,530,14128.13215,0,287.235,0,1636.378518
2021-10-01T00:00:00,510,5515.451575,0,547.935,0,554.306311
2021-10-01T00:00:00,492,3029.60651,0,73.493,0,221.549787
2021-10-01T00:00:00,482,10209.13202,0,117.575,,
2021-10-01T00:00:00,480,3671.136365,0,225.002,0,218.725319
2021-10-01T00:00:00,479,5883.965339,0,581.985,0,3145.859632
2021-10-01T00:00:00,461,1479.515765,0,795.463,17295.9868,21788.83444
2021-10-01T00:00:00,450,3994.124545,0,203.366,0,4094.7021
2021-10-01T00:00:00,440,5541.752571,0,189.056,0,0
2021-10-01T00:00:00,430,2335.844046,0,503.603,0,274.091094
2021-10-01T00:00:00,420,4951.83153,0,551.231,0,2219.261381
2021-10-01T00:00:00,411,,,0,,
2021-10-01T00:00:00,410,2303.110362,0,381.145,0,164.379394
2021-10-01T00:00:00,400,6443.51077,0,1098.553,197.277,0
2021-10-01T00:00:00,390,2730.527694,0,423.604,2527.1567,1101.89481
2021-10-01T00:00:00,376,9571.390523,38346.06275,2373.676,0,7648.167671
2021-10-01T00:00:00,370,11246.50308,0,3024.368,0,7792.798052
2021-10-01T00:00:00,360,53345.73861,78741.8064,2558.687,0,0
2021-10-01T00:00:00,350,905.466497,0,251.627,0,95.833401
2021-10-01T00:00:00,340,1417.508556,0,184.634,0,243.20256
2021-10-01T00:00:00,336,1672.833944,0,170.311,0,16.373998
2021-10-01T00:00:00,330,6633.374721,5042.3267,1676.66,0,5439.2127
2021-10-01T00:00:00,329,1282.850683,0,235.366,0,151.230953
2021-10-01T00:00:00,326,16909.76102,0,2488.702,2638.594436,2242.744521
2021-10-01T00:00:00,320,4586.338724,0,537.477,0,1663.051354
2021-10-01T00:00:00,316,10496.80575,0,815.526,0,180.696421
2021-10-01T00:00:00,306,701.465969,0,298.086,0,218.23647
2021-10-01T00:00:00,270,147.841479,0,330.625,0,981.175
2021-10-01T00:00:00,269,26.227083,0,146.895,0,1344.820787
2021-10-01T00:00:00,265,540.835303,0,581.991,0,20776.81254
2021-10-01T00:00:00,260,703.203901,0,237.041,0,0.48819
2021-10-01T00:00:00,259,388.260539,0,380.878,0,9026.172387
2021-10-01T00:00:00,253,100.366747,0,346.864,0,22.53505
2021-10-01T00:00:00,250,234.491345,0,245.535,0,426.713873
2021-10-01T00:00:00,240,6.6983,0,209.858,0,248.398063
2021-10-01T00:00:00,230,,,228.252,0,77.10655
2021-10-01T00:00:00,223,,,76.026,0,5959.91897
2021-10-01T00:00:00,219,546.934449,0,322.608,0,1640.823903
2021-10-01T00:00:00,217,2.02405,0,182.833,0,4488.0576
2021-10-01T00:00:00,210,,,156.475,0,64.85225
2021-10-01T00:00:00,201,193.132226,0,183.418,0,108.61282
2021-10-01T00:00:00,190,,,131.066,0,20.33841
2021-10-01T00:00:00,187,,,43.618,0,0
2021-10-01T00:00:00,185,,,138.807,0,0
2021-10-01T00:00:00,183,0,0,105.257,,
2021-10-01T00:00:00,175,,,93.056,,
2021-10-01T00:00:00,173,,,180.133,0,625.66582
2021-10-01T00:00:00,169,101.402791,0,369.488,0,5.54816
2021-10-01T00:00:00,167,388.327431,3643.6047,257.974,253206.3864,59.10778
2021-10-01T00:00:00,165,,,63.138,0,2.36731
2021-10-01T00:00:00,163,,,154.491,,
2021-10-01T00:00:00,161,,,69.157,0,11033.46682
2021-10-01T00:00:00,159,,,169.656,0,19.37557
2021-10-01T00:00:00,157,,,133.425,,
2021-10-01T00:00:00,155,,,49.685,,
2021-10-01T00:00:00,153,,,127.491,0,0.01585
2021-10-01T00:00:00,151,,,248.393,0,62.16188
2021-10-01T00:00:00,147,,,75.202,0,0
2021-10-01T00:00:00,101,1471.908625,7142.3361,778.582,0,115045.3013
2021-09-01T00:00:00,999,5099.335814,255576.7241,,0,1076.7406
2021-09-01T00:00:00,860,18010.56296,0,1231.548,0,4437.73833
2021-09-01T00:00:00,851,16033.31933,0,1388.894,221510.1511,7708.149196
2021-09-01T00:00:00,849,28790.95473,0,738.924,0,1076.985043
2021-09-01T00:00:00,846,5818.928535,0,806.767,0,3182.6712
2021-09-01T00:00:00,840,5488.743851,0,587.35,0,890.228893
2021-09-01T00:00:00,825,0,0,498.119,0,3.07134
2021-09-01T00:00:00,820,18417.52988,0,638.507,0,886.05815
2021-09-01T00:00:00,813,5320.267621,1073.17,644.283,0,1524.69528
2021-09-01T00:00:00,810,12807.8074,0,559.824,0,1101.242793
2021-09-01T00:00:00,791,6137.76839,0,1393.6,0,7411.605757
2021-09-01T00:00:00,787,26022.69974,0,4457.225,0,4765.425641
2021-09-01T00:00:00,779,13721.46702,0,3208.526,0,3427.045394
2021-09-01T00:00:00,773,10300.85573,0,2092.061,0,925.42968
2021-09-01T00:00:00,766,2126.604131,0,800.125,0,349.937134
2021-09-01T00:00:00,760,49675.33412,0,3937.977,0,8616.1009
2021-09-01T00:00:00,756,5535.811617,0,588.546,0,1743.852469
2021-09-01T00:00:00,751,883.952518,0,2365.877,167738.2581,23176.19431
2021-09-01T00:00:00,746,1512.488058,0,627.065,0,644.80068
2021-09-01T00:00:00,741,1429.813412,0,122.136,,
2021-09-01T00:00:00,740,1604.364989,0,2189.654,0,7150.321651
2021-09-01T00:00:00,730,20595.82923,0,3872.51,4879.05171,580.331025
2021-09-01T00:00:00,727,1565.328781,703.9635,240.189,0,176.499829
2021-09-01T00:00:00,710,2731.676569,0,558.531,0,766.134618
2021-09-01T00:00:00,707,4077.090012,94288.01644,2328.931,0,27.492522
2021-09-01T00:00:00,706,1823.446816,0,666.084,0,416.52236
2021-09-01T00:00:00,671,7554.51895,0,321.89,0,0
2021-09-01T00:00:00,665,20516.5664,10026.20576,4803.399,0,5581.62975
2021-09-01T00:00:00,661,22211.84248,0,595.043,0,15034.019
2021-09-01T00:00:00,657,10254.47337,0,1268.226,11353.9694,985.042633
2021-09-01T00:00:00,630,4110.860354,0,15192.641,0,1500.301919
2021-09-01T00:00:00,621,2437.075696,0,1106.396,0,3268.535654
2021-09-01T00:00:00,615,326.304591,0,1015.333,0,1976.170265
2021-09-01T00:00:00,607,153.139623,0,403.241,4179.326134,9715.443394
2021-09-01T00:00:00,580,5751.753934,0,2831.404,0,701.801545
2021-09-01T00:00:00,575,4043.951719,0,696.039,0,610.923575
2021-09-01T00:00:00,573,9496.212252,0,1030.104,0,1757.412509
2021-09-01T00:00:00,563,277.642,0,66.175,,
2021-09-01T00:00:00,561,9689.768185,76658.5932,1151.342,94362.59162,13726.06985
2021-09-01T00:00:00,550,14463.43821,0,769.306,0,903.267442
2021-09-01T00:00:00,540,1705.417913,0,2960.094,0,3124.635808
2021-09-01T00:00:00,530,7636.192493,0,484.091,0,1583.593555
2021-09-01T00:00:00,510,2980.738279,0,780.884,0,968.741504
2021-09-01T00:00:00,492,1820.40349,0,119.828,0,2.332065
2021-09-01T00:00:00,482,5981.8236,0,190.365,,
2021-09-01T00:00:00,480,2145.941353,0,378.665,0,344.84502
2021-09-01T00:00:00,479,3128.564283,0,945.186,0,1658.429129
2021-09-01T00:00:00,461,747.485899,0,1291.993,0,17050.25204
2021-09-01T00:00:00,450,2372.138171,0,329.565,0,3653.8919
2021-09-01T00:00:00,440,3720.306803,0,302.465,0,0
2021-09-01T00:00:00,430,1228.028718,0,808.19,0,513.824059
2021-09-01T00:00:00,420,2454.800813,0,913.684,0,1063.031098
2021-09-01T00:00:00,411,,,0,,
2021-09-01T00:00:00,410,1131.947382,0,605.778,0,261.838342
2021-09-01T00:00:00,400,3651.457162,0,1795.51,68.417,0
2021-09-01T00:00:00,390,1642.913245,0,712.614,1199.3211,1189.291827
2021-09-01T00:00:00,376,5859.490256,27165.97407,1800.55,0,6142.127439
2021-09-01T00:00:00,370,7115.780523,0,4998.394,0,7048.338982
2021-09-01T00:00:00,360,39621.46045,45270.5963,3983.609,0,0
2021-09-01T00:00:00,350,514.041889,0,419.099,0,42.952976
2021-09-01T00:00:00,340,762.330893,0,313.029,0,310.352385
2021-09-01T00:00:00,336,1042.226158,0,253.817,0,18.916784
2021-09-01T00:00:00,330,3160.976498,3106.0715,2874.867,0,2940.151795
2021-09-01T00:00:00,329,662.584393,0,389.851,0,211.040239
2021-09-01T00:00:00,326,9007.978462,0,4268.392,291.875145,1925.679945
2021-09-01T00:00:00,320,3151.594373,0,874.554,0,1058.835709
2021-09-01T00:00:00,316,5615.693904,0,1303.948,0,143.678848
2021-09-01T00:00:00,306,356.018121,0,505.99,0,186.09175
2021-09-01T00:00:00,270,76.350862,0,532.433,0,835.1024
2021-09-01T00:00:00,269,20.076369,0,228.685,0,1629.289866
2021-09-01T00:00:00,265,236.604004,0,996.497,0,12273.67471
2021-09-01T00:00:00,260,319.825063,0,393.158,0,0.1083
2021-09-01T00:00:00,259,224.238573,0,610.273,0,9479.041206
2021-09-01T00:00:00,253,59.786198,0,556.387,0,43.84963
2021-09-01T00:00:00,250,125.785299,0,423.338,0,454.645138
2021-09-01T00:00:00,240,3.69722,0,398.931,0,280.207504
2021-09-01T00:00:00,230,,,416.262,0,96.18957
2021-09-01T00:00:00,223,,,133.996,0,3023.815157
2021-09-01T00:00:00,219,290.860793,0,543.156,0,1211.360273
2021-09-01T00:00:00,217,1.18228,0,335.495,0,2433.75683
2021-09-01T00:00:00,210,,,263.504,0,77.76774
2021-09-01T00:00:00,201,85.622018,0,305.238,0,113.51789
2021-09-01T00:00:00,190,,,240.325,0,28.34644
2021-09-01T00:00:00,187,,,76.079,0,0
2021-09-01T00:00:00,185,,,243.962,0,0
2021-09-01T00:00:00,183,0,0,170.65,,
2021-09-01T00:00:00,175,,,155.002,,
2021-09-01T00:00:00,173,,,328.614,0,648.46481
2021-09-01T00:00:00,169,57.72586,0,625.191,0,0.89209
2021-09-01T00:00:00,167,182.791553,1845.8042,443.686,236990.0277,39.73913
2021-09-01T00:00:00,165,,,121.006,0,0
2021-09-01T00:00:00,163,,,266.304,,
2021-09-01T00:00:00,161,,,122.141,0,4573.980589
2021-09-01T00:00:00,159,,,307.887,0,2.17797
2021-09-01T00:00:00,157,,,251.844,,
2021-09-01T00:00:00,155,,,83.869,,
2021-09-01T00:00:00,153,,,224.157,0,0.01027
2021-09-01T00:00:00,151,,,453.822,0,36.26007
2021-09-01T00:00:00,147,,,127.821,0,0
2021-09-01T00:00:00,101,1075.286818,3933.6338,1407.335,0,38781.71728
2021-08-01T00:00:00,999,9232.211245,321825.2654,,0,0
2021-08-01T00:00:00,860,22370.01889,0,1949.514,0,6425.17663
2021-08-01T00:00:00,851,22321.27593,0,2207.404,78105.70139,13001.40105
2021-08-01T00:00:00,849,41147.95693,0,1144.292,0,349.261847
2021-08-01T00:00:00,846,9386.205188,0,1203.861,0,390.64398
2021-08-01T00:00:00,840,8453.091503,0,869.112,0,360.886729
2021-08-01T00:00:00,825,0,0,773.347,0,5.227
2021-08-01T00:00:00,820,26865.11081,0,975.803,0,938.44578
2021-08-01T00:00:00,813,6894.36086,1186.4,1031.173,0,1968.35128
2021-08-01T00:00:00,810,17822.35181,0,866.988,0,1995.66018
2021-08-01T00:00:00,791,8597.473924,0,2046.067,0,6636.122424
2021-08-01T00:00:00,787,33694.65209,0,7139.571,0,3496.76841
2021-08-01T00:00:00,779,20686.51091,0,4998.324,0,3365.447254
2021-08-01T00:00:00,773,14974.76711,0,3258.023,0,440.7692
2021-08-01T00:00:00,766,3033.720348,0,1126.875,0,357.34076
2021-08-01T00:00:00,760,76618.87201,0,5888.559,0,12150.89204
2021-08-01T00:00:00,756,8074.433579,0,815.098,0,1801.872856
2021-08-01T00:00:00,751,1361.722303,0,3453.778,145334.7557,22523.47664
2021-08-01T00:00:00,746,2116.386302,0,878.671,0,1680.00042
2021-08-01T00:00:00,741,1843.715856,0,169.515,0,0
2021-08-01T00:00:00,740,2284.61741,0,3005.325,0,663.49346
2021-08-01T00:00:00,730,31787.30894,0,6163.531,2712.52116,336.837622
2021-08-01T00:00:00,727,2005.041076,1042.1215,349.16,0,187.66989
2021-08-01T00:00:00,710,4071.041744,0,873.732,0,944.6151
2021-08-01T00:00:00,707,7197.135651,138995.3961,3703.114,0,29.735839
2021-08-01T00:00:00,706,2790.976601,0,1023.077,0,442.80282
2021-08-01T00:00:00,671,10914.44076,0,476.629,0,0
2021-08-01T00:00:00,665,29712.58112,13953.07133,7168.746,0,2580.931
2021-08-01T00:00:00,661,36521.90209,0,933.125,0,15009.05825
2021-08-01T00:00:00,657,16190.11119,0,1733.199,9608.191742,643.760113
2021-08-01T00:00:00,630,5832.788053,0,21301.287,0,1265.247867
